Checked	Master	Accession	Description	Coverage	# Peptides	# PSMs	# Unique Peptides	# Protein Groups	# AAs	MW [kDa]	calc. pI	Modifications	Entrez Gene ID	Ensembl Gene ID	Gene ID	Chromosome	Biological Process	Cellular Component	Molecular Function	Pfam IDs	"Abundance Ratio: (127N, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (127C, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (128N, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (128C, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (129N, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (129C, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (130N, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (130C, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (131, Ctrl) / (126, Ctrl)"	"Abundance: F1: 126, Sample, Ctrl"	"Abundance: F1: 127N, Sample, Ctrl"	"Abundance: F1: 127C, Sample, Ctrl"	"Abundance: F1: 128N, Sample, Ctrl"	"Abundance: F1: 128C, Sample, Ctrl"	"Abundance: F1: 129N, Sample, Ctrl"	"Abundance: F1: 129C, Sample, Ctrl"	"Abundance: F1: 130N, Sample, Ctrl"	"Abundance: F1: 130C, Sample, Ctrl"	"Abundance: F1: 131, Sample, Ctrl"	"Abundances Count: F1: 126, Sample, Ctrl"	"Abundances Count: F1: 127N, Sample, Ctrl"	"Abundances Count: F1: 127C, Sample, Ctrl"	"Abundances Count: F1: 128N, Sample, Ctrl"	"Abundances Count: F1: 128C, Sample, Ctrl"	"Abundances Count: F1: 129N, Sample, Ctrl"	"Abundances Count: F1: 129C, Sample, Ctrl"	"Abundances Count: F1: 130N, Sample, Ctrl"	"Abundances Count: F1: 130C, Sample, Ctrl"	"Abundances Count: F1: 131, Sample, Ctrl"	emPAI	# Razor Peptides	Score Sequest HT	# Peptides Sequest HT	Score Mascot	# Peptides Mascot
FALSE	IsMasterProtein	P41214	Eukaryotic translation initiation factor 2D OS=Homo sapiens GN=EIF2D PE=1 SV=3	22.43150685	11	24	11	1	584	64.666	7.65		1939	ENSG00000143486	EIF2D	1	cell organization and biogenesis;metabolic process;transport	cytoplasm;nucleus	protein binding;receptor activity;RNA binding	"Pf01253, Pf01472"	0.66	0.37	0.243	0.165	0.122	0.075	0.056	0.05	0.043	6163.7	4067.7	2282.7	1495.7	1018.1	750.7	460	346.3	309.2	263.7	10	10	10	10	10	10	10	10	10	10	1.154	0	42.90931487	11	200.3677448	11
FALSE	IsMasterProtein	P41218	Myeloid cell nuclear differentiation antigen OS=Homo sapiens GN=MNDA PE=1 SV=1	3.194103194	2	4	2	1	407	45.807	9.76		4332	ENSG00000163563	MNDA	1	defense response;metabolic process;regulation of biological process;response to stimulus	cytoplasm;nucleus	DNA binding;protein binding	"Pf02758, Pf02760"	0.898	0.714	0.408	0.26	0.178	0.111	0.041	0.013	0.01	859.9	772.4	613.8	350.5	223.9	152.9	95.6	35.5	11.5	6	2	2	2	2	2	2	2	2	2	2	0.172	0	6.909360647	2	0	1
FALSE	IsMasterProtein	P41221	Protein Wnt-5a OS=Homo sapiens GN=WNT5A PE=1 SV=2	1.842105263	1	5	1	1	380	42.311	8.46		7474	ENSG00000114251	WNT5A	3	cell communication;cell differentiation;cell organization and biogenesis;cell proliferation;cellular component movement;development;metabolic process;regulation of biological process;response to stimulus	cell surface;extracellular;membrane;organelle lumen	DNA binding;protein binding	Pf00110	1.058	1.105	1.095	1.022	0.964	0.891	0.883	0.701	0.641	76	80.4	84	83.2	77.7	73.3	67.7	67.1	53.3	48.7	1	1	1	1	1	1	1	1	1	1	0.212	0	3.910954237	1	33.33	1
FALSE	IsMasterProtein	P41223	Protein BUD31 homolog OS=Homo sapiens GN=BUD31 PE=1 SV=2	46.52777778	6	11	6	1	144	16.989	8.82		8896	ENSG00000106245	BUD31	7	metabolic process;regulation of biological process	nucleus;spliceosomal complex	protein binding	Pf01125	0.989	1.009	0.69	0.53	0.161	0.071	0.037	0.02	0.018	1011.1	1000.2	1019.9	698.1	535.8	162.4	71.4	37.7	20.4	18.2	4	4	4	4	4	4	4	4	4	4	3.642	0	24.23810267	6	156.31	5
FALSE	IsMasterProtein	P41227	N-alpha-acetyltransferase 10 OS=Homo sapiens GN=NAA10 PE=1 SV=1	55.74468085	12	74	7	1	235	26.442	5.64		8260	ENSG00000102030	NAA10	X	cell organization and biogenesis;metabolic process	cytoplasm;membrane;nucleus;ribosome	catalytic activity;protein binding	"Pf00583, Pf08445, Pf13508, Pf13527, Pf13673"	0.994	1.045	0.92	0.741	0.277	0.107	0.057	0.041	0.034	9597	9542.1	10032.7	8829	7113.8	2657.3	1024.7	545.7	395.9	326	16	16	16	16	16	16	16	16	16	16	10.548	8	120.9867454	12	753.7675758	11
FALSE	IsMasterProtein	P41229	Lysine-specific demethylase 5C OS=Homo sapiens GN=KDM5C PE=1 SV=2	27.56410256	37	79	32	1	1560	175.609	5.58		8242	ENSG00000126012	KDM5C	X	cell organization and biogenesis;metabolic process;regulation of biological process	nucleus	catalytic activity;DNA binding;metal ion binding;protein binding	"Pf00628, Pf01388, Pf02373, Pf02375, Pf02928, Pf08429"	0.954	0.926	0.645	0.285	0.155	0.098	0.067	0.067	0.047	13954.4	13318.3	12927.5	9000.3	3976.6	2158.8	1366.7	931.5	940.3	657.8	28	28	28	28	28	28	28	28	28	28	1.415	4	147.5277368	37	737.9986365	32
FALSE	IsMasterProtein	P41236	Protein phosphatase inhibitor 2 OS=Homo sapiens GN=PPP1R2 PE=1 SV=2	49.75609756	6	29	6	1	205	23.001	4.74		5504	ENSG00000184203	PPP1R2	3	metabolic process;regulation of biological process		enzyme regulator activity;protein binding	Pf04979	1.011	1.109	0.982	0.994	0.844	0.847	0.757	0.755	0.678	1061	1072.5	1177	1041.4	1054.4	895.2	898.2	802.8	801	719.2	5	5	5	5	5	5	5	5	5	5	4.012	0	49.89788651	5	410.5502408	5
FALSE	IsMasterProtein	P41240	Tyrosine-protein kinase CSK OS=Homo sapiens GN=CSK PE=1 SV=1	45.33333333	17	45	16	1	450	50.672	7.06		1445	ENSG00000103653	CSK	15	cell differentiation;cell organization and biogenesis;cellular component movement;coagulation;defense response;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytosol;membrane	catalytic activity;metal ion binding;nucleotide binding;protein binding	"Pf00017, Pf00018, Pf00069, Pf07653, Pf07714, Pf14604"	0.995	0.96	0.666	0.274	0.117	0.069	0.05	0.039	0.03	8270	8232.3	7935.5	5505.9	2269.9	965.4	572.4	416	320.2	244.6	14	14	14	14	14	14	14	14	14	14	3.175	0	87.54766417	17	550.3891138	16
FALSE	IsMasterProtein	P41247	Patatin-like phospholipase domain-containing protein 4 OS=Homo sapiens GN=PNPLA4 PE=2 SV=3	7.114624506	2	3	2	1	253	27.963	9.11		8228	ENSG00000006757	PNPLA4	X	metabolic process		catalytic activity	Pf01734	0.943	1.002	0.777	0.537	0.311	0.218	0.136	0.083	0.068	205.6	193.8	206	159.8	110.5	64	44.8	27.9	17	13.9	1	1	1	1	1	1	1	1	1	1	0.334	0	3.976440907	2	0	1
FALSE	IsMasterProtein	P41250	Glycine--tRNA ligase OS=Homo sapiens GN=GARS PE=1 SV=3	53.72124493	34	309	32	1	739	83.113	7.03		2617	ENSG00000106105	GARS	7	cell death;metabolic process	cytoplasm;cytosol;mitochondrion;nucleus;organelle lumen	catalytic activity;nucleotide binding;protein binding	"Pf00458, Pf00587, Pf03129"	0.968	1.006	0.892	0.811	0.658	0.639	0.556	0.49	0.201	27650.4	26770.5	27816.3	24653.1	22437	18187.5	17672.8	15359.9	13556.2	5569.1	53	53	53	53	53	53	53	53	53	53	15.432	2	548.3143561	34	2876.271475	31
FALSE	IsMasterProtein	P41252	"Isoleucine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=IARS PE=1 SV=2"	41.1251981	46	171	46	1	1262	144.406	6.15		3376	ENSG00000196305	IARS	9	cell differentiation;metabolic process;regulation of biological process	cytoplasm;cytosol;membrane	catalytic activity;nucleotide binding;protein binding	"Pf00133, Pf01406, Pf08264, Pf09334"	0.927	0.782	0.391	0.191	0.113	0.07	0.045	0.037	0.026	30341.1	28126.1	23714.1	11849.1	5795.2	3439.3	2119.6	1379.3	1131.9	788.4	50	50	50	50	50	50	50	50	50	50	5.661	0	325.4192852	44	1919.695359	42
FALSE	IsMasterProtein	P41743	Protein kinase C iota type OS=Homo sapiens GN=PRKCI PE=1 SV=2	24.4966443	11	28	9	1	596	68.218	5.85		5584	ENSG00000163558	PRKCI	3	cell organization and biogenesis;cellular component movement;metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;cytoskeleton;cytosol;endosome;membrane;nucleus	catalytic activity;metal ion binding;nucleotide binding;protein binding	"Pf00069, Pf00130, Pf00433, Pf00564, Pf07714, Pf14531"	1.037	1.022	0.88	0.689	0.445	0.245	0.098	0.073	0.054	3641	3777.5	3720.8	3205.1	2507.6	1621.2	892	356.6	266.5	195.3	10	10	10	10	10	10	10	10	10	10	1.683	1	56.0131005	11	280.7566667	10
FALSE	IsMasterProtein	P42025	Beta-centractin OS=Homo sapiens GN=ACTR1B PE=1 SV=1	25.26595745	8	24	4	1	376	42.267	6.4		10120	ENSG00000115073	ACTR1B	2		cytoplasm;cytoskeleton;cytosol;membrane	nucleotide binding;protein binding	Pf00022	0.878	0.907	0.72	0.465	0.259	0.154	0.094	0.073	0.049	894.7	785.3	811.1	644.6	416.1	231.8	137.5	84.4	65.6	44.1	4	4	4	4	4	4	4	4	4	4	1.462	0	49.9574852	8	347.3652559	5
FALSE	IsMasterProtein	P42126	"Enoyl-CoA delta isomerase 1, mitochondrial OS=Homo sapiens GN=ECI1 PE=1 SV=1"	31.45695364	8	74	8	1	302	32.795	8.54		1632	ENSG00000167969	ECI1	16	metabolic process	membrane;mitochondrion;organelle lumen	catalytic activity;protein binding	Pf00378	1.015	1.072	0.97	0.885	0.749	0.693	0.687	0.671	0.679	5164	5242.8	5534.8	5006.6	4571.4	3866.1	3576.7	3549.8	3466.1	3504.3	12	12	12	12	12	12	12	12	12	12	9	0	129.5637685	8	1084.690658	8
FALSE	IsMasterProtein	P42166	"Lamina-associated polypeptide 2, isoform alpha OS=Homo sapiens GN=TMPO PE=1 SV=2"	28.09798271	17	60	7	1	694	75.446	7.66		7112	ENSG00000120802	TMPO	12	regulation of biological process	chromosome;cytoplasm;membrane;nucleus	DNA binding;protein binding	"Pf03020, Pf08198, Pf11560"	0.963	0.924	0.759	0.616	0.498	0.436	0.366	0.323	0.289	7978.5	7679.4	7371	6053.6	4914	3972.2	3475.9	2918	2573.2	2307.6	18	18	18	18	18	18	18	18	18	18	2.35	12	116.7613668	16	733.6890596	16
FALSE	IsMasterProtein	P42167	"Lamina-associated polypeptide 2, isoforms beta/gamma OS=Homo sapiens GN=TMPO PE=1 SV=2"	33.25991189	13	52	2	1	454	50.639	9.38		7112	ENSG00000120802	TMPO	12	regulation of biological process	chromosome;cytoplasm;membrane;nucleus	DNA binding;protein binding	"Pf03020, Pf08198"	0.995	1.06	0.87	0.835	0.604	0.54	0.434	0.37	0.222	662.4	659.1	701.9	576.6	552.8	400.2	358	287.6	245.1	147.3	2	2	2	2	2	2	2	2	2	2	3.507	1	105.2472651	12	700.3629992	12
FALSE	IsMasterProtein	P42167-2	"Isoform Gamma of Lamina-associated polypeptide 2, isoforms beta/gamma OS=Homo sapiens GN=TMPO"	42.31884058	13	53	2	1	345	38.714	9.16		7112	ENSG00000120802	TMPO	12	regulation of biological process	chromosome;cytoplasm;membrane;nucleus	DNA binding;protein binding	"Pf03020, Pf08198"																														6.079	0	106.1658156	12	696.0882609	13
FALSE	IsMasterProtein	P42224	Signal transducer and activator of transcription 1-alpha/beta OS=Homo sapiens GN=STAT1 PE=1 SV=2	44.4	28	90	28	1	750	87.28	6.05		6772	ENSG00000115415	STAT1	2	cell death;cell differentiation;cell proliferation;cellular component movement;defense response;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytosol;nucleus	catalytic activity;DNA binding;metal ion binding;protein binding;signal transducer activity	"Pf00017, Pf01017, Pf02864, Pf02865, Pf12162, Pf13204"	0.983	0.91	0.506	0.207	0.126	0.082	0.052	0.042	0.031	17564.3	17266.7	15990.2	8879.3	3633.9	2211.9	1440.8	911.5	731.7	552	27	27	27	27	27	27	27	27	27	27	3.962	0	175.9426856	27	974.6436842	26
FALSE	IsMasterProtein	P42226	Signal transducer and activator of transcription 6 OS=Homo sapiens GN=STAT6 PE=1 SV=1	17.00118064	15	26	13	1	847	94.075	6.23		6778	ENSG00000166888	STAT6	12	cell proliferation;defense response;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytosol;membrane;nucleus	DNA binding;metal ion binding;protein binding;signal transducer activity	"Pf00017, Pf01017, Pf02864, Pf02865, Pf14596"	0.966	0.985	0.729	0.461	0.165	0.088	0.059	0.05	0.039	4476.8	4324.5	4411.6	3262.5	2061.6	738.4	395.2	263.7	225.3	174.7	12	12	12	12	12	12	12	12	12	12	1.239	1	48.20800948	15	241.4122222	11
FALSE	IsMasterProtein	P42229	Signal transducer and activator of transcription 5A OS=Homo sapiens GN=STAT5A PE=1 SV=1	44.20654912	32	121	10	1	794	90.59	6.39		6776	ENSG00000126561	STAT5A	17	cell differentiation;metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;cytosol;nucleus	DNA binding;metal ion binding;protein binding;signal transducer activity	"Pf00017, Pf01017, Pf02864, Pf02865"	0.993	0.864	0.548	0.244	0.16	0.104	0.074	0.066	0.047	17589.7	17473.5	15200	9645.8	4292.5	2810.7	1829.8	1296.7	1155.4	820.3	35	35	35	35	35	35	35	35	35	35	5.866	26	227.6887724	31	1222.163744	31
FALSE	IsMasterProtein	P42285	Superkiller viralicidic activity 2-like 2 OS=Homo sapiens GN=SKIV2L2 PE=1 SV=3	28.40690979	29	83	28	1	1042	117.729	6.52		23517	ENSG00000039123	SKIV2L2	5	metabolic process	nucleus;spliceosomal complex	catalytic activity;DNA binding;nucleotide binding;protein binding;RNA binding	"Pf00270, Pf04851, Pf08148, Pf13234"	1.026	1.147	1.059	0.774	0.322	0.115	0.068	0.055	0.046	12717.4	13049.1	14583	13466.2	9841.9	4092.8	1463.8	867.3	694.1	582.6	28	28	28	28	28	28	28	28	28	28	2.406	1	148.9250087	27	704.3216401	26
FALSE	IsMasterProtein	P42330	Aldo-keto reductase family 1 member C3 OS=Homo sapiens GN=AKR1C3 PE=1 SV=4	26.93498452	10	40	1	1	323	36.83	7.94		8644	ENSG00000196139	AKR1C3	10	cell communication;cell differentiation;metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;cytosol;nucleus	catalytic activity;receptor activity;signal transducer activity	Pf00248	1.053	1.2	1.071	0.558	0.321	0.189	0.122	0.066	0.069	187.6	197.6	225.1	200.9	104.6	60.3	35.5	22.9	12.4	13	1	1	1	1	1	1	1	1	1	1	2.899	0	72.73967314	10	343.1559818	9
FALSE	IsMasterProtein	P42331-4	Isoform 4 of Rho GTPase-activating protein 25 OS=Homo sapiens GN=ARHGAP25	7.275541796	4	8	4	1	646	73.46	6.37		9938	ENSG00000163219	ARHGAP25	2	regulation of biological process;response to stimulus	cytosol	enzyme regulator activity;protein binding	"Pf00169, Pf00620, Pf04111, Pf15409, Pf15413"	1.025	1.016	0.896	0.464	0.36	0.208	0.18	0.137	0.115	951.6	975.6	966.9	853.1	441.3	342.8	197.7	171.4	130.7	109.6	3	3	3	3	3	3	3	3	3	3	0.227	0	15.43170929	4	87.26	4
FALSE	IsMasterProtein	P42336	"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform OS=Homo sapiens GN=PIK3CA PE=1 SV=2"	7.865168539	7	16	7	1	1068	124.203	7.23		5290	ENSG00000121879	PIK3CA	3	cellular component movement;cellular homeostasis;coagulation;defense response;metabolic process;regulation of biological process;response to stimulus	cytosol;membrane	catalytic activity;enzyme regulator activity;nucleotide binding;protein binding	"Pf00454, Pf00613, Pf00792, Pf00794, Pf02192"	0.989	0.971	0.755	0.457	0.323	0.189	0.118	0.071	0.054	2518	2489.8	2445.8	1900.7	1150.2	812.2	477	297.7	179.4	135	7	7	7	7	7	7	7	7	7	7	0.247	0	33.55022454	7	170.6835166	7
FALSE	IsMasterProtein	P42338	"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform OS=Homo sapiens GN=PIK3CB PE=1 SV=1"	14.29906542	16	28	16	1	1070	122.683	7.09		5291	ENSG00000051382	PIK3CB	3	cell division;cell proliferation;cellular component movement;cellular homeostasis;coagulation;defense response;metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;cytosol;membrane;nucleus	catalytic activity;nucleotide binding;protein binding	"Pf00454, Pf00613, Pf00792, Pf00794, Pf02192"	0.963	0.972	0.747	0.39	0.182	0.123	0.069	0.055	0.047	4005.7	3858.6	3893.9	2993.4	1562.1	730.9	493.4	278	222	190.2	13	13	13	13	13	13	13	13	13	13	0.719	0	47.237427	16	173.65	12
FALSE	IsMasterProtein	P42345	Serine/threonine-protein kinase mTOR OS=Homo sapiens GN=MTOR PE=1 SV=1	15.84935269	37	77	36	1	2549	288.707	7.17		2475	ENSG00000198793	MTOR	1	cell communication;cell growth;cell organization and biogenesis;defense response;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytosol;endoplasmic reticulum;Golgi;membrane;mitochondrion;nucleus;vacuole	catalytic activity;DNA binding;nucleotide binding;protein binding	"Pf00454, Pf02259, Pf02260, Pf08771, Pf11865"	0.898	0.891	0.707	0.379	0.171	0.115	0.075	0.06	0.049	14713.1	13212.5	13112.2	10399.6	5579.8	2522.5	1686.6	1103.2	879.3	718.6	32	32	32	32	32	32	32	32	32	32	0.752	1	145.7591305	37	610.7881792	31
FALSE	IsMasterProtein	P42357	Histidine ammonia-lyase OS=Homo sapiens GN=HAL PE=1 SV=1	0.913242009	1	1	1	1	657	72.652	6.95		3034	ENSG00000084110	HAL	12	metabolic process	cytoplasm;cytosol	catalytic activity	Pf00221	0.79	0.59	0.221	0.108	0.048	0.032	0.02	0.016	0.012	728.6	575.5	429.8	161	78.7	34.9	23.6	14.9	11.3	8.7	1	1	1	1	1	1	1	1	1	1	0.056	0	2.034981489	1		
FALSE	IsMasterProtein	P42566	Epidermal growth factor receptor substrate 15 OS=Homo sapiens GN=EPS15 PE=1 SV=2	53.68303571	39	116	39	1	896	98.595	4.64		2060	ENSG00000085832	EPS15	1	cell organization and biogenesis;cell proliferation;metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;cytoskeleton;cytosol;endosome;extracellular;membrane	catalytic activity;metal ion binding;motor activity;protein binding	"Pf00769, Pf01576, Pf02609, Pf03131, Pf03938, Pf03962, Pf04111, Pf04156, Pf04849, Pf05557, Pf05701, Pf06160, Pf06818, Pf07321, Pf07926, Pf08317, Pf10186, Pf11559, Pf12325, Pf12763, Pf12795, Pf13863, Pf14282, Pf15035, Pf15619"	0.986	1.044	0.993	0.896	0.763	0.702	0.595	0.391	0.203	11078.3	10926	11571	11005.7	9927.5	8456.6	7775.3	6586.7	4335.3	2248.4	38	38	38	38	38	38	38	38	38	38	6.244	0	217.0101341	37	1559.320384	38
FALSE	IsMasterProtein	P42574	Caspase-3 OS=Homo sapiens GN=CASP3 PE=1 SV=2	29.60288809	8	43	7	1	277	31.587	6.54		836	ENSG00000164305	CASP3	4	cell death;cell differentiation;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytosol;membrane;nucleus	catalytic activity;enzyme regulator activity;protein binding	Pf00656	0.961	0.985	0.863	0.765	0.628	0.558	0.5	0.458	0.398	3421.3	3288.2	3369.7	2953.6	2617.2	2148.5	1907.5	1709.6	1565.9	1363.3	11	11	11	11	11	11	11	11	11	11	4.817	0	81.4633944	7	617.99	7
FALSE	IsMasterProtein	P42575	Caspase-2 OS=Homo sapiens GN=CASP2 PE=1 SV=2	13.71681416	5	12	5	1	452	50.652	6.81		835	ENSG00000106144	CASP2	7	cell death;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytosol;membrane;mitochondrion;nucleus	catalytic activity;protein binding	"Pf00619, Pf00656"	1.034	1.043	0.888	0.566	0.242	0.122	0.055	0.035	0.029	1976.1	2043.2	2060.7	1755.7	1119.4	478.8	240.8	108.5	69	57.8	5	5	5	5	5	5	5	5	5	5	0.468	0	24.82203174	5	145.8233333	5
FALSE	IsMasterProtein	P42677	40S ribosomal protein S27 OS=Homo sapiens GN=RPS27 PE=1 SV=3	38.0952381	3	10	1	1	84	9.455	9.45		6232	ENSG00000177954	RPS27	1	cell organization and biogenesis;cell proliferation;metabolic process;regulation of biological process;response to stimulus;transport	cytosol;nucleus;ribosome	DNA binding;metal ion binding;protein binding;RNA binding;structural molecule activity	Pf01667																														2.981	0	19.3822999	3	124.32	3
FALSE	IsMasterProtein	P42684	Abelson tyrosine-protein kinase 2 OS=Homo sapiens GN=ABL2 PE=1 SV=1	8.121827411	9	19	7	1	1182	128.263	8.07		27	ENSG00000143322	ABL2	1	cell differentiation;cell organization and biogenesis;cellular component movement;cellular homeostasis;defense response;metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;cytoskeleton;cytosol	catalytic activity;enzyme regulator activity;metal ion binding;nucleotide binding;protein binding	"Pf00017, Pf00018, Pf00069, Pf07653, Pf07714, Pf08239, Pf08919, Pf12913, Pf14604"	0.799	0.655	0.509	0.361	0.319	0.193	0.177	0.141	0.137	1720.2	1374.1	1125.9	875.8	621	549.5	332.7	304.6	242.1	235.6	5	5	5	5	5	5	5	5	5	5	0.389	0	34.13035619	9	198.8632288	8
FALSE	IsMasterProtein	P42695	Condensin-2 complex subunit D3 OS=Homo sapiens GN=NCAPD3 PE=1 SV=2	2.269692924	3	5	3	1	1498	168.783	7.5		23310	ENSG00000151503	NCAPD3	11	cell division;cell organization and biogenesis;metabolic process	chromosome;membrane;nucleus	protein binding	"Pf12717, Pf15058"	0.821	0.718	0.54	0.396	0.282	0.189	0.138	0.144	0.098	481.6	395.4	345.8	260.1	190.6	136	90.9	66.7	69.4	47.3	3	3	3	3	3	3	3	3	3	3	0.087	0	7.557463169	3	0	2
FALSE	IsMasterProtein	P42696	RNA-binding protein 34 OS=Homo sapiens GN=RBM34 PE=1 SV=2	4.88372093	1	1	1	1	430	48.535	10.11		23029	ENSG00000188739	RBM34	1		nucleus	nucleotide binding;RNA binding	"Pf00076, Pf14259"	1.333	1.252	1.234	1.072	0.812	0.656	0.621	0.386	0.364	55.2	73.6	69.1	68.1	59.2	44.8	36.2	34.3	21.3	20.1	1	1	1	1	1	1	1	1	1	1	0.077	0	0	1		
FALSE	IsMasterProtein	P42704	"Leucine-rich PPR motif-containing protein, mitochondrial OS=Homo sapiens GN=LRPPRC PE=1 SV=3"	51.57819225	69	283	68	1	1394	157.805	6.13		10128	ENSG00000138095	LRPPRC	2	cellular component movement;metabolic process;regulation of biological process;transport	chromosome;cytoplasm;cytoskeleton;membrane;mitochondrion;nucleus	DNA binding;protein binding;RNA binding	"Pf12854, Pf13041, Pf13812"	0.838	0.454	0.222	0.114	0.072	0.05	0.035	0.03	0.023	71471.7	59916.5	32430.1	15845.1	8125	5152.4	3542.3	2516.1	2109.3	1654.2	79	79	79	79	79	79	79	79	79	79	7.538	1	506.4091493	69	2763.215845	61
FALSE	IsMasterProtein	P42765	"3-ketoacyl-CoA thiolase, mitochondrial OS=Homo sapiens GN=ACAA2 PE=1 SV=2"	63.97984887	17	78	17	1	397	41.898	8.09		10449	ENSG00000167315	ACAA2	18	cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus	membrane;mitochondrion	catalytic activity;protein binding;RNA binding	"Pf00108, Pf02801, Pf02803"	0.941	0.986	0.859	0.768	0.597	0.571	0.497	0.492	0.32	6152	5788.8	6063.7	5285	4724.3	3672.1	3515.1	3055.5	3027.2	1968.4	21	21	21	21	21	21	21	21	21	21	11.217	0	162.6931772	17	1140.036512	17
FALSE	IsMasterProtein	P42766	60S ribosomal protein L35 OS=Homo sapiens GN=RPL35 PE=1 SV=2	19.51219512	3	11	3	1	123	14.543	11.05		11224	ENSG00000136942	RPL35	9	cell organization and biogenesis;metabolic process;transport	cytoplasm;cytosol;membrane;ribosome	RNA binding;structural molecule activity	Pf00831	0.967	1.093	1.015	0.946	0.797	0.809	0.266	0.131	0.1	1272.7	1230.3	1391.2	1291.3	1204.2	1014.5	1030.1	338.1	166.4	126.8	2	2	2	2	2	2	2	2	2	2	3.642	0	20.35612178	3	153.0639662	2
FALSE	IsMasterProtein	P42768	Wiskott-Aldrich syndrome protein OS=Homo sapiens GN=WAS PE=1 SV=4	6.972111554	2	3	2	1	502	52.88	6.64		7454	ENSG00000015285	WAS	X	cell organization and biogenesis;cellular component movement;coagulation;defense response;regulation of biological process;response to stimulus;transport	cytoplasm;cytoskeleton;cytosol;membrane	enzyme regulator activity;protein binding	"Pf00568, Pf00786"	0.976	0.989	0.772	0.531	0.343	0.217	0.154	0.111	0.08	323	315.3	319.3	249.5	171.4	110.7	70	49.7	35.7	26	2	2	2	2	2	2	2	2	2	2	0.212	0	5.296498656	2	17.96	1
FALSE	IsMasterProtein	P42772-2	Isoform 2 of Cyclin-dependent kinase 4 inhibitor B OS=Homo sapiens GN=CDKN2B	14.1025641	1	2	1	1	78	8.073	11.65		1030	ENSG00000147883	CDKN2B	9	cell communication;cell differentiation;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytosol;nucleus	enzyme regulator activity;protein binding	"Pf00023, Pf12796, Pf13637, Pf13857"																														1.154	0	2.682707787	1	24.18	1
FALSE	IsMasterProtein	P42773	Cyclin-dependent kinase 4 inhibitor C OS=Homo sapiens GN=CDKN2C PE=1 SV=1	14.28571429	3	6	3	1	168	18.116	6.52		1031	ENSG00000123080	CDKN2C	1	cell differentiation;metabolic process;regulation of biological process	cytoplasm;cytosol;nucleus	catalytic activity;enzyme regulator activity;protein binding	"Pf00023, Pf12796, Pf13606, Pf13637, Pf13857"	0.803	0.821	0.736	0.685	0.399	0.34	0.176	0.097	0.05	457.5	367.3	375.7	336.8	313.3	182.5	155.6	80.3	44.5	22.8	2	2	2	2	2	2	2	2	2	2	0.874	0	6.695524096	3	39.8390196	3
FALSE	IsMasterProtein	P42785	Lysosomal Pro-X carboxypeptidase OS=Homo sapiens GN=PRCP PE=1 SV=1	19.75806452	9	27	9	1	496	55.764	7.21		5547	ENSG00000137509	PRCP	11	coagulation;defense response;metabolic process;regulation of biological process;response to stimulus	membrane;vacuole	catalytic activity;protein binding	"Pf00561, Pf05576, Pf05577, Pf11144, Pf12697"	0.988	0.996	0.861	0.72	0.492	0.323	0.175	0.084	0.058	2110.3	2085.2	2102	1816.1	1518.9	1038.7	681.2	368.8	177.3	123.2	10	10	10	10	10	10	10	10	10	10	1.721	0	43.51907277	9	203.3733333	9
FALSE	IsMasterProtein	P42858	Huntingtin OS=Homo sapiens GN=HTT PE=1 SV=2	8.752387015	21	38	21	1	3142	347.383	6.2		3064	ENSG00000197386	HTT	4	cell death;cell differentiation;cell organization and biogenesis;cellular component movement;metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;cytosol;endoplasmic reticulum;endosome;Golgi;membrane;mitochondrion;nucleus;vacuole	protein binding;transporter activity	Pf12372	0.99	0.931	0.736	0.446	0.242	0.154	0.114	0.088	0.067	5547.5	5489.8	5162.5	4081.9	2473.7	1340.5	852.1	633.3	490.6	371.5	17	17	17	17	17	17	17	17	17	17	0.334	0	75.48557341	21	415.79	17
